temperatura,humedad,ruido,clase
25,46,41,+1
23,36,38,+1
24,51,45,+1
26,45,25,+1
23,53,54,+1
21,38,30,+1
26,48,6,+1
29,42,9,+1
25,39,8,+1
27,48,32,+1
28,53,36,+1
27,45,47,+1
23,35,39,+1
24,54,41,+1
21,49,37,+1
22,37,6,+1
25,48,15,+1
24,49,10,+1
28,55,8,+1
26,42,54,+1
25,42,38,+1
22,35,46,+1
29,53,11,+1
26,50,40,+1
22,35,39,+1
21,37,31,+1
24,50,14,+1
27,38,15,+1
28,52,14,+1
29,45,12,+1
21,43,46,+1
23,50,24,+1
22,48,21,+1
22,38,29,+1
25,54,38,+1
23,37,49,+1
27,36,48,+1
23,42,22,+1
22,47,8,+1
26,36,21,+1
24,39,44,+1
25,52,16,+1
23,40,6,+1
27,42,26,+1
22,46,28,+1
21,55,49,+1
22,47,11,+1
21,52,44,+1
23,49,37,+1
21,39,20,+1
28,45,26,+1
26,36,29,+1
25,42,14,+1
21,38,36,+1
29,35,37,+1
22,49,38,+1
27,37,8,+1
26,52,17,+1
23,44,29,+1
24,42,46,+1
27,48,24,+1
26,48,28,+1
25,54,26,+1
29,50,30,+1
24,39,10,+1
27,45,34,+1
29,47,13,+1
29,38,48,+1
27,52,50,+1
27,38,11,+1
29,52,55,+1
29,49,13,+1
27,39,52,+1
21,50,8,+1
22,41,39,+1
21,45,14,+1
25,54,50,+1
26,42,7,+1
21,53,29,+1
27,54,14,+1
21,37,43,+1
27,35,35,+1
28,41,21,+1
29,40,50,+1
24,48,28,+1
24,54,42,+1
26,42,23,+1
25,36,55,+1
23,53,20,+1
27,36,11,+1
23,48,36,+1
25,50,15,+1
29,44,29,+1
24,44,23,+1
28,52,16,+1
28,45,46,+1
22,51,32,+1
24,53,52,+1
21,46,39,+1
28,42,21,+1
23,54,52,+1
21,52,37,+1
27,41,52,+1
29,55,8,+1
23,47,34,+1
21,39,18,+1
24,49,34,+1
27,42,43,+1
29,50,39,+1
22,46,10,+1
27,47,23,+1
29,47,33,+1
26,42,8,+1
23,35,48,+1
24,48,50,+1
24,48,26,+1
24,46,25,+1
28,47,32,+1
22,48,34,+1
24,44,44,+1
29,55,15,+1
28,41,16,+1
24,42,43,+1
22,37,30,+1
22,49,55,+1
27,42,8,+1
27,37,41,+1
21,43,14,+1
23,41,27,+1
22,38,52,+1
28,50,31,+1
25,35,55,+1
24,54,44,+1
29,44,37,+1
24,48,12,+1
22,44,28,+1
21,36,22,+1
25,44,14,+1
27,37,38,+1
23,42,49,+1
26,48,31,+1
22,39,30,+1
26,52,26,+1
23,53,17,+1
29,45,52,+1
23,49,31,+1
23,35,13,+1
29,51,26,+1
29,48,8,+1
21,47,42,+1
26,42,45,+1
29,36,33,+1
24,36,11,+1
25,50,49,+1
22,39,50,+1
26,44,18,+1
25,49,32,+1
22,38,50,+1
29,37,49,+1
27,46,15,+1
27,46,14,+1
28,49,52,+1
28,40,34,+1
28,38,37,+1
23,37,32,+1
23,48,42,+1
26,49,15,+1
27,44,8,+1
24,45,41,+1
25,40,8,+1
22,41,23,+1
27,43,8,+1
24,52,34,+1
24,42,48,+1
27,46,9,+1
26,50,43,+1
25,44,23,+1
26,37,23,+1
25,54,28,+1
29,50,50,+1
23,41,38,+1
25,35,11,+1
22,55,20,+1
29,44,20,+1
24,38,8,+1
23,50,23,+1
28,43,54,+1
26,47,52,+1
24,35,7,+1
25,49,33,+1
27,45,31,+1
29,35,38,+1
24,55,42,+1
25,50,51,+1
23,40,8,+1
21,54,25,+1
23,41,33,+1
25,40,34,+1
25,53,6,+1
23,54,10,+1
24,38,51,+1
25,54,34,+1
24,40,6,+1
28,52,36,+1
27,44,47,+1
23,43,46,+1
27,50,22,+1
26,48,39,+1
25,43,30,+1
27,41,42,+1
21,36,32,+1
25,44,46,+1
23,38,27,+1
23,37,24,+1
21,37,38,+1
22,54,26,+1
24,54,13,+1
27,38,17,+1
26,41,45,+1
26,36,6,+1
29,52,11,+1
21,47,53,+1
22,42,14,+1
25,47,48,+1
24,40,23,+1
29,43,11,+1
24,49,18,+1
24,53,53,+1
23,36,35,+1
21,39,27,+1
26,55,31,+1
27,55,51,+1
27,44,46,+1
28,40,23,+1
26,46,48,+1
25,53,19,+1
27,43,11,+1
22,46,26,+1
21,38,48,+1
24,50,33,+1
21,55,21,+1
23,55,32,+1
3,82,72,-4
3,7,65,-4
38,97,95,-4
-14,93,69,-4
-16,99,16,-4
-14,76,40,-4
0,97,49,-4
-9,64,46,-4
48,57,54,-4
15,40,101,-4
48,72,92,-4
14,75,70,-4
-7,82,12,-4
15,29,31,-4
28,19,93,-4
13,64,100,-4
38,81,89,-4
33,14,98,-4
3,0,59,-4
-9,14,69,-4
46,65,76,-4
-16,24,59,-4
2,69,39,-4
-15,47,99,-4
18,29,5,-4
13,57,44,-4
40,100,0,-4
46,23,55,-4
47,0,69,-4
34,88,2,-4
-9,29,50,-4
46,68,92,-4
32,13,54,-4
40,88,57,-4
-18,9,95,-4
10,99,20,-4
17,6,25,-4
36,1,15,-4
31,68,27,-4
13,95,60,-4
-18,67,61,-4
-1,11,55,-4
-6,64,19,-4
-17,9,43,-4
34,82,83,-4
43,4,65,-4
-15,86,5,-4
0,16,5,-4
-7,47,96,-4
50,33,39,-4
40,16,13,-4
-18,101,8,-4
19,67,90,-4
16,6,77,-4
38,37,100,-4
18,57,44,-4
48,22,9,-4
46,90,31,-4
-12,18,71,-4
49,78,80,-4
26,34,89,-4
-5,69,100,-4
45,85,7,-4
-11,32,89,-4
14,6,8,-4
34,99,6,-4
50,30,55,-4
28,21,84,-4
-6,24,62,-4
28,78,88,-4
24,13,83,-4
-15,76,27,-4
41,76,69,-4
3,18,94,-4
15,76,89,-4
17,28,23,-4
5,57,8,-4
31,26,92,-4
-13,69,31,-4
-2,28,97,-4
6,20,29,-4
24,68,69,-4
-9,21,10,-4
26,5,56,-4
17,58,93,-4
0,31,80,-4
33,81,79,-4
24,1,91,-4
27,57,3,-4
42,63,12,-4
10,25,15,-4
41,54,92,-4
-4,72,37,-4
21,64,61,-4
11,60,64,-4
7,12,101,-4
14,24,0,-4
-13,63,55,-4
50,66,68,-4
42,93,26,-4
-11,2,26,-4
19,12,44,-4
21,6,2,-4
50,28,1,-4
-13,60,58,-4
26,75,77,-4
13,61,54,-4
30,99,62,-4
40,66,5,-4
30,81,40,-4
37,48,72,-4
15,86,60,-4
32,95,60,-4
34,65,93,-4
-18,34,17,-4
-2,86,78,-4
4,18,4,-4
13,14,60,-4
-2,31,89,-4
-2,20,15,-4
-2,57,59,-4
28,60,60,-4
32,101,77,-4
17,74,57,-4
12,59,74,-4
16,17,79,-4
7,8,5,-4
-17,71,16,-4
41,68,81,-4
27,3,101,-4
0,58,89,-4
14,62,80,-4
-5,68,62,-4
16,28,49,-4
8,28,92,-4
-10,82,5,-4
-17,96,36,-4
7,62,86,-4
11,12,99,-4
10,52,71,-4
49,94,7,-4
-9,23,98,-4
0,89,52,-4
39,94,64,-4
47,41,85,-4
14,21,58,-4
45,62,8,-4
48,13,3,-4
-7,0,30,-4
-8,59,85,-4
41,77,38,-4
-2,24,17,-4
2,22,95,-4
36,17,0,-4
-14,95,15,-4
24,98,65,-4
22,3,97,-4
32,85,76,-4
47,37,91,-4
18,57,75,-4
13,0,96,-4
38,9,31,-4
-13,93,29,-4
36,90,7,-4
-6,96,17,-4
39,56,57,-4
32,3,74,-4
47,44,80,-4
3,28,58,-4
47,70,2,-4
-7,54,56,-4
-12,4,100,-4
10,25,74,-4
-11,90,65,-4
3,63,7,-4
-10,75,87,-4
31,82,14,-4
5,24,40,-4
13,99,85,-4
-17,88,26,-4
-10,93,21,-4
0,36,75,-4
47,17,100,-4
4,92,0,-4
-9,58,66,-4
7,26,53,-4
-15,58,71,-4
17,1,12,-4
20,30,16,-4
-13,89,2,-4
13,80,35,-4
3,67,40,-4
-11,94,65,-4
-1,28,95,-4
51,5,2,-4
-15,8,69,-4
-10,27,16,-4
19,22,18,-4
14,31,50,-4
32,23,64,-4
44,87,49,-4
-12,16,77,-4
-10,56,80,-4
-4,13,80,-4
-5,58,11,-4
22,95,100,-4
3,98,86,-4
-8,11,53,-4
14,54,56,-4
16,55,72,-4
43,101,93,-4
-8,73,74,-4
-18,78,1,-4
41,9,36,-4
42,76,21,-4
-8,69,37,-4
13,49,94,-4
46,6,33,-4
-1,95,37,-4
46,69,12,-4
-14,93,33,-4
19,66,18,-4
47,92,28,-4
5,7,45,-4
12,68,56,-4
0,7,57,-4
5,13,14,-4
38,0,58,-4
50,32,25,-4
-13,7,59,-4
18,18,22,-4
38,78,27,-4
37,85,75,-4
-15,17,16,-4
4,70,20,-4
43,95,62,-4
42,68,32,-4
48,5,91,-4
-6,65,26,-4
2,46,76,-4
51,74,89,-4
11,74,12,-4
14,67,6,-4
51,14,14,-4
28,77,60,-4
-8,99,54,-4
36,61,51,-4
-10,30,24,-4
43,93,40,-4
-11,76,13,-4
50,65,30,-4
-2,0,46,-4
42,99,70,-4
35,63,76,-4
6,66,91,-4
6,50,97,-4
41,16,36,-4
-15,22,75,-4
-1,84,91,-4
46,21,88,-4
-14,101,65,-4
33,91,77,-4
-5,69,79,-4
-3,88,82,-4
15,2,29,-4
-14,88,12,-4
-6,4,31,-4
15,90,66,-4
-7,75,62,-4
6,42,97,-4
41,60,10,-4
50,58,84,-4
49,59,72,-4
-8,21,94,-4
27,17,76,-4
16,80,84,-4
-8,90,53,-4
2,71,68,-4
27,76,87,-4
4,70,52,-4
18,32,69,-4
36,12,48,-4
5,18,78,-4
49,31,38,-4
-3,74,43,-4
35,41,69,-4
3,78,53,-4
18,90,61,-4
-1,6,6,-4
35,70,92,-4
32,4,67,-4
45,35,70,-4
-3,67,69,-4
24,77,83,-4
-12,89,54,-4
26,19,81,-4
-6,51,76,-4
5,27,98,-4
-10,8,61,-4
-14,15,83,-4
31,29,64,-4
47,72,83,-4
2,44,61,-4
5,25,41,-4
-2,76,38,-4
17,58,25,-4
13,74,14,-4
44,20,5,-4
-2,65,62,-4
32,26,28,-4
25,101,73,-4
50,27,42,-4
9,38,4,-4
-7,80,54,-4
42,77,39,-4
49,37,64,-4
0,79,38,-4
15,5,89,-4
51,38,97,-4
-2,7,38,-4
14,32,88,-4
35,4,7,-4
49,3,42,-4
26,89,95,-4
40,17,98,-4
44,29,24,-4
36,13,83,-4
7,66,7,-4
27,59,68,-4
34,66,94,-4
-6,4,51,-4
32,22,36,-4
46,11,2,-4
34,22,1,-4
50,62,34,-4
9,96,24,-4
49,12,59,-4
20,87,89,-4
10,92,50,-4
2,96,64,-4
-18,98,74,-4
49,51,70,-4
20,16,26,-4
-12,85,62,-4
34,85,38,-4
38,62,41,-4
15,61,9,-4
7,66,20,-4
40,66,4,-4
6,2,1,-4
-11,16,3,-4
24,64,65,-4
3,22,50,-4
18,20,28,-4
47,13,53,-4
21,64,62,-4
1,41,61,-4
-2,18,76,-4
-5,34,83,-4
48,4,48,-4
4,98,86,-4
31,1,98,-4
19,87,70,-4
-14,20,70,-4
51,88,97,-4
-12,21,76,-4
23,67,0,-4
48,21,18,-4
26,67,71,-4
-18,95,51,-4
31,24,40,-4
15,90,17,-4
-8,84,85,-4
28,27,81,-4
28,57,1,-4
8,59,30,-4
41,63,65,-4
23,27,70,-4
47,25,36,-4
49,86,64,-4
49,1,62,-4
49,29,46,-4
33,20,10,-4
17,56,68,-4
33,24,17,-4
-8,93,82,-4
38,44,62,-4
8,34,34,-4
44,1,59,-4
0,59,72,-4
27,27,57,-4
-18,91,49,-4
16,59,2,-4
43,14,3,-4
0,93,53,-4
21,76,4,-4
51,81,35,-4
17,82,9,-4
3,51,77,-4
-9,14,36,-4
-18,13,61,-4
3,19,83,-4
-14,100,27,-4
13,80,46,-4
50,85,42,-4
-2,48,80,-4
16,60,54,-4
20,90,52,-4
11,72,15,-4
16,11,76,-4
-17,23,31,-4
-3,14,33,-4
31,6,67,-4
30,63,6,-4
26,74,2,-4
47,73,69,-4
8,75,59,-4
-7,24,17,-4
28,65,4,-4
5,36,3,-4
6,31,79,-4
50,64,17,-4
-17,96,87,-4
-4,10,26,-4
-4,23,85,-4
37,39,69,-4
51,76,47,-4
12,59,3,-4
-1,84,45,-4
3,59,100,-4
45,98,0,-4
32,26,0,-4
27,87,69,-4
36,23,88,-4
5,94,34,-4
5,20,7,-4
48,24,72,-4
-1,37,97,-4
36,49,86,-4
40,6,71,-4
11,97,18,-4
42,19,82,-4
-3,86,65,-4
42,1,54,-4
45,74,43,-4
30,27,42,-4
32,80,63,-4
45,59,53,-4
44,19,97,-4
36,16,37,-4
20,69,0,-4
10,84,16,-4
49,97,14,-4
9,31,43,-4
1,10,30,-4
30,87,65,-4
11,90,62,-4
43,67,89,-4
3,90,30,-4
41,38,90,-4
-17,81,41,-4
17,74,78,-4
1,57,69,-4
31,39,74,-4
30,70,91,-4
21,34,77,-4
26,1,5,-4
-10,59,36,-4
46,11,61,-4
-1,88,64,-4
42,65,45,-4
-2,15,63,-4
44,90,48,-4
18,69,58,-4
-12,95,16,-4
43,62,81,-4
2,58,64,-4
48,1,92,-4
28,99,76,-4
17,69,97,-4
30,57,99,-4
15,98,39,-4
-8,92,45,-4
46,82,1,-4
46,77,66,-4
51,70,4,-4
28,12,90,-4
-11,73,67,-4
22,87,77,-4
35,43,83,-4
-4,54,56,-4
2,14,58,-4
34,65,31,-4
25,99,56,-4
49,96,22,-4
32,99,14,-4
-12,28,14,-4
-13,61,8,-4
-6,74,55,-4
12,19,64,-4
16,91,92,-4
-3,87,92,-4
14,14,48,-4
-14,3,51,-4
17,21,78,-4
45,6,21,-4
42,75,81,-4
-7,5,66,-4
-8,75,42,-4
-14,29,40,-4
34,63,16,-4
-12,18,97,-4
9,30,83,-4
48,8,29,-4
-18,71,84,-4
17,81,100,-4
9,88,52,-4
-13,46,72,-4
8,97,23,-4
28,1,90,-4
24,64,97,-4
24,33,75,-4
28,89,99,-4
16,10,101,-4
-18,71,68,-4
1,87,22,-4
37,62,29,-4
8,26,64,-4
37,83,22,-4
1,55,64,-4
31,21,94,-4
40,26,95,-4
-9,0,74,-4
-14,11,7,-4
-6,20,47,-4
20,20,94,-4
-1,75,54,-4
48,19,2,-4
13,73,78,-4
27,70,97,-4
-9,17,18,-4
29,3,77,-4
36,3,70,-4
17,25,79,-4
39,7,7,-4
37,81,12,-4
33,67,49,-4
-13,66,89,-4
50,32,98,-4
14,66,54,-4
47,19,83,-4
33,3,91,-4
35,41,93,-4
10,32,74,-4
15,30,7,-4
-11,20,35,-4
-6,28,13,-4
18,79,59,-4
-11,88,22,-4
5,67,64,-4
36,54,3,-4
-8,57,36,-4
4,83,92,-4
5,39,98,-4
-10,18,16,-4
-2,95,84,-4
14,30,30,-4
18,72,90,-4
13,42,1,-4
37,74,3,-4
13,14,36,-4
24,31,68,-4
50,3,40,-4
24,59,101,-4
46,23,77,-4
1,80,5,-4
40,83,62,-4
-9,20,81,-4
-3,50,75,-4
38,66,23,-4
51,10,45,-4
-11,33,13,-4
19,99,26,-4
16,28,52,-4
39,15,41,-4
-7,29,36,-4
43,74,54,-4
28,7,60,-4
-14,34,33,-4
45,86,71,-4
-5,9,0,-4
24,101,62,-4
-1,72,51,-4
-15,67,56,-4
-14,95,71,-4
-16,18,74,-4
-7,44,93,-4
33,85,76,-4
49,66,98,-4
-10,60,10,-4
-4,10,79,-4
16,18,36,-4
-13,85,49,-4
17,8,21,-4
34,82,72,-4
15,89,64,-4
40,83,69,-4
49,71,75,-4
-14,20,53,-4
14,72,74,-4
4,5,46,-4
40,1,90,-4
17,47,3,-4
-3,100,57,-4
-2,8,8,-4
4,75,57,-4
15,62,76,-4
25,60,96,-4
12,85,2,-4
48,100,30,-4
29,18,94,-4
51,0,99,-4
23,81,80,-4
45,47,82,-4
34,64,82,-4
37,78,72,-4
37,65,99,-4
32,11,62,-4
44,83,96,-4
-18,47,78,-4
21,90,74,-4
-12,20,45,-4
41,63,83,-4
33,43,85,-4
-8,58,53,-4
15,79,19,-4
38,95,76,-4
29,56,97,-4
21,100,92,-4
2,10,61,-4
-16,57,4,-4
37,3,13,-4
12,94,99,-4
40,33,54,-4
-10,15,49,-4
-11,9,19,-4
-11,19,87,-4
39,14,30,-4
-12,51,93,-4
51,41,76,-4
10,100,58,-4
-17,78,81,-4
47,79,69,-4
0,73,7,-4
46,91,74,-4
15,25,23,-4
8,69,59,-4
26,79,59,-4
-2,23,22,-4
5,91,67,-4
38,96,91,-4
45,34,17,-4
-4,79,22,-4
34,38,76,-4
-10,89,55,-4
26,7,2,-4
46,70,91,-4
16,66,73,-4
46,91,86,-4
-18,31,81,-4
8,36,83,-4
9,31,31,-4
44,101,19,-4
5,60,21,-4
-18,27,51,-4
-2,23,28,-4
-18,71,57,-4
3,63,41,-4
5,85,36,-4
5,41,85,-4
50,35,56,-4
31,96,24,-4
6,3,91,-4
21,73,58,-4
1,85,88,-4
44,84,23,-4
16,44,96,-4
-15,37,66,-4
26,98,63,-4
41,44,82,-4
11,26,41,-4
35,16,0,-4
-10,70,3,-4
17,11,85,-4
-12,67,86,-4
46,73,7,-4
34,10,38,-4
7,38,90,-4
-17,63,0,-4
6,63,59,-4
41,17,90,-4
33,79,78,-4
16,27,14,-4
4,11,68,-4
16,13,83,-4
39,32,43,-4
-13,18,99,-4
1,77,27,-4
0,85,33,-4
7,18,12,-4
13,26,8,-4
38,53,75,-4
43,22,20,-4
14,6,88,-4
43,93,49,-4
16,58,58,-4
-16,57,74,-4
0,73,58,-4
7,62,31,-4
34,10,61,-4
5,13,0,-4
48,85,38,-4
27,8,89,-4
-4,95,25,-4
-8,73,33,-4
0,16,87,-4
36,39,64,-4
35,89,39,-4
-8,72,36,-4
-10,94,36,-4
-18,89,92,-4
-5,91,85,-4
48,31,76,-4
-2,52,100,-4
47,26,60,-4
44,29,95,-4
-3,70,38,-4
47,86,58,-4
21,92,85,-4
16,71,0,-4
-6,68,8,-4
2,15,51,-4
35,57,23,-4
12,84,49,-4
-9,7,9,-4
19,77,47,-4
-9,4,37,-4
17,97,65,-4
27,68,76,-4
32,96,31,-4
-14,25,66,-4
45,53,3,-4
-9,56,69,-4
19,92,4,-4
1,76,80,-4
-1,78,17,-4
47,70,37,-4
-18,18,59,-4
17,79,55,-4
28,18,63,-4
3,54,59,-4
-12,7,45,-4
22,75,59,-4
45,49,82,-4
19,27,45,-4
39,74,23,-4
-10,101,78,-4
2,61,75,-4
28,11,65,-4
24,95,97,-4
14,47,89,-4
45,97,2,-4
15,54,63,-4
10,32,97,-4
33,27,70,-4
41,82,36,-4
0,40,76,-4
-7,59,87,-4
46,31,0,-4
3,68,10,-4
7,29,78,-4
-14,73,93,-4
-11,78,69,-4
14,13,54,-4
44,7,57,-4
-7,19,26,-4
9,29,20,-4
8,0,97,-4
34,101,47,-4
49,54,78,-4
23,25,85,-4
-4,26,101,-4
-1,97,53,-4
27,34,81,-4
36,50,67,-4
51,2,32,-4
47,91,33,-4
-18,78,4,-4
18,88,12,-4
5,66,3,-4
18,93,29,-4
-15,63,8,-4
5,56,99,-4
13,6,52,-4
1,35,58,-4
39,83,78,-4
-5,28,56,-4
44,9,34,-4
-5,38,87,-4
51,38,62,-4
-10,66,66,-4
-4,56,87,-4
48,61,69,-4
-16,29,0,-4
51,35,62,-4
3,87,73,-4
9,90,47,-4
4,10,85,-4
15,31,48,-4
43,75,92,-4
41,23,47,-4
-16,15,91,-4
12,22,87,-4
-3,10,99,-4
8,63,40,-4
-6,16,82,-4
4,96,22,-4
16,62,18,-4
29,60,99,-4
12,1,83,-4
35,56,25,-4
37,86,70,-4
-12,72,61,-4
-6,78,1,-4
41,46,78,-4
-1,80,26,-4
51,22,57,-4
34,7,75,-4
40,65,27,-4
-1,78,70,-4
33,6,93,-4
48,29,45,-4
-4,12,22,-4
-3,61,64,-4
37,65,42,-4
3,28,50,-4
28,60,89,-4
3,11,72,-4
34,34,12,-4
29,33,67,-4
50,84,101,-4
18,72,26,-4
48,73,36,-4
2,15,62,-4
6,73,36,-4
3,87,77,-4
32,64,80,-4
48,69,54,-4
47,93,32,-4
30,35,67,-4
-8,18,74,-4
48,88,30,-4
19,24,91,-4
47,25,74,-4
-8,57,81,-4
49,32,1,-4
10,39,89,-4
38,72,90,-4
37,24,99,-4
7,4,16,-4
16,33,101,-4
17,28,12,-4
50,86,92,-4
0,16,83,-4
31,92,82,-4
50,87,55,-4
1,80,39,-4
8,62,99,-4
31,68,32,-4
-3,79,67,-4
49,54,83,-4
37,4,66,-4
-12,78,56,-4
16,26,56,-4
-15,24,95,-4
33,58,54,-4
1,5,18,-4
49,95,29,-4
26,82,91,-4
12,24,101,-4
-9,8,74,-4
-2,62,7,-4
-17,92,15,-4
2,1,96,-4
48,12,49,-4
51,94,45,-4
13,62,99,-4
20,98,78,-4
4,67,83,-4
33,5,28,-4
25,24,72,-4
23,17,89,-4
-6,6,56,-4
40,13,57,-4
-12,74,87,-4
-16,15,31,-4
2,1,35,-4
29,74,61,-4
-1,95,1,-4
-4,101,9,-4
22,80,58,-4
-7,96,6,-4
-18,58,38,-4
39,17,8,-4
15,76,81,-4
44,38,1,-4
42,32,12,-4
11,5,51,-4
-9,60,96,-4
33,90,42,-4
-9,77,54,-4
24,61,96,-4
-9,35,74,-4
6,2,79,-4
16,87,79,-4
11,23,21,-4
33,90,30,-4
34,21,4,-4
50,56,48,-4
49,9,21,-4
37,6,84,-4
40,80,50,-4
20,60,44,-4
40,73,80,-4
45,30,73,-4
9,65,49,-4
11,22,80,-4
1,99,14,-4
-18,85,30,-4
46,93,65,-4
-18,62,36,-4
40,45,60,-4
-15,49,69,-4
-10,78,27,-4
3,87,81,-4
11,60,94,-4
-4,76,81,-4
13,86,43,-4
10,54,77,-4
2,64,25,-4
50,44,67,-4
-7,92,61,-4
7,76,81,-4
1,63,91,-4
-10,71,26,-4
39,74,97,-4
39,7,45,-4
36,57,17,-4
39,10,0,-4
-2,4,42,-4
18,16,95,-4
-10,79,59,-4
38,28,44,-4
9,74,91,-4
32,58,98,-4
43,35,71,-4
-3,12,0,-4
36,78,88,-4
45,91,27,-4
-14,11,27,-4
43,10,54,-4
-10,84,16,-4
0,17,70,-4
17,89,1,-4
14,29,78,-4
48,85,88,-4
20,81,58,-4
42,16,30,-4
38,89,95,-4
34,6,55,-4
4,4,3,-4
35,39,99,-4
4,97,72,-4
8,37,101,-4
-8,43,64,-4
50,54,80,-4
19,0,13,-4
33,69,90,-4
-9,72,25,-4
-15,60,27,-4
8,32,76,-4
50,77,79,-4
-17,4,85,-4
30,86,12,-4
-6,42,92,-4
-9,17,21,-4
47,81,61,-4
19,8,28,-4
-15,84,59,-4
6,7,75,-4
51,85,27,-4
38,58,33,-4
44,9,64,-4
-12,8,73,-4
-5,51,88,-4
30,50,79,-4
8,31,47,-4
-13,93,10,-4
-18,63,39,-4
36,2,83,-4
-18,13,32,-4
17,61,73,-4
37,63,17,-4
0,79,17,-4
8,1,60,-4
27,24,89,-4
25,27,92,-4
12,101,89,-4
47,17,49,-4
6,30,60,-4
3,73,11,-4
19,68,15,-4
49,70,84,-4
-6,22,90,-4
-18,56,10,-4
5,92,34,-4
51,37,56,-4
42,17,4,-4
5,12,73,-4
6,48,83,-4
-17,5,33,-4
37,7,8,-4
31,1,90,-4
47,95,72,-4
36,98,5,-4
26,83,65,-4
-9,84,25,-4
2,34,41,-4
24,86,86,-4
-15,69,4,-4
14,45,83,-4
27,84,70,-4
13,24,41,-4
37,55,67,-4
-14,86,81,-4
-17,57,78,-4
15,93,62,-4
30,95,50,-4
30,76,96,-4
22,21,85,-4
18,64,8,-4
-8,23,92,-4
51,74,57,-4
-2,21,81,-4
34,81,33,-4
10,28,59,-4
-7,82,97,-4
-12,18,50,-4
-2,9,54,-4
-4,35,87,-4
46,50,83,-4
20,25,4,-4
34,61,32,-4
24,13,59,-4
38,64,71,-4
-7,61,38,-4
32,73,57,-4
-11,18,92,-4
1,61,84,-4
5,78,47,-4
-12,92,12,-4
7,28,29,-4
-18,41,72,-4
-14,52,0,-4
-13,101,6,-4
43,5,22,-4
31,80,39,-4
-1,11,49,-4
16,98,49,-4
45,54,72,-4
50,79,63,-4
11,20,94,-4
4,0,59,-4
-10,11,59,-4
22,77,98,-4
-10,9,64,-4
32,88,50,-4
16,29,74,-4
-2,89,46,-4
4,84,30,-4
40,62,54,-4
42,94,31,-4
41,99,73,-4
7,24,73,-4
38,59,39,-4
12,54,60,-4
-8,28,48,-4
47,57,27,-4
21,13,71,-4
35,17,79,-4
24,8,89,-4
1,95,71,-4
12,71,79,-4
7,82,92,-4
14,59,29,-4
41,82,14,-4
48,78,54,-4
32,101,87,-4
-16,2,58,-4
-9,16,3,-4
18,10,97,-4
-11,62,99,-4
0,61,42,-4
-3,89,70,-4
49,55,91,-4
43,8,63,-4
-2,54,65,-4
9,64,11,-4
-6,7,41,-4
-14,59,96,-4
-6,10,22,-4
-12,81,58,-4
9,80,75,-4
31,72,68,-4
51,82,26,-4
-16,45,99,-4
30,100,78,-4
6,57,94,-4
17,32,92,-4
46,60,63,-4
42,14,46,-4
31,23,88,-4
27,2,78,-4
14,25,45,-4
51,68,95,-4
4,65,85,-4
23,96,97,-4
33,45,61,-4
-10,14,70,-4
15,75,37,-4
30,89,50,-4
-3,43,84,-4
-18,30,100,-4
-2,53,80,-4
0,99,100,-4
39,10,41,-4
11,36,84,-4
38,52,67,-4
33,26,39,-4
43,10,73,-4
-10,76,86,-4
3,17,31,-4
-5,49,95,-4
0,89,33,-4
45,81,80,-4
-7,31,91,-4
1,71,64,-4
1,6,81,-4
1,77,92,-4
14,55,95,-4
23,1,84,-4
-13,35,82,-4
31,39,93,-4
20,89,96,-4
-11,69,50,-4
-1,88,54,-4
19,94,9,-4
4,57,52,-4
25,65,85,-4
-11,59,32,-4
47,6,36,-4
-8,28,101,-4
1,57,47,-4
47,60,51,-4
-17,27,19,-4
31,84,15,-4
39,35,58,-4
46,6,48,-4
-11,95,77,-4
-2,79,91,-4
47,74,51,-4
0,21,56,-4
16,42,83,-4
41,82,12,-4
44,60,31,-4
48,22,21,-4
-7,52,73,-4
5,44,62,-4
7,70,38,-4
33,33,96,-4
46,3,46,-4
39,23,42,-4
-18,90,14,-4
-4,87,99,-4
-2,26,81,-4
-4,57,29,-4
47,42,77,-4
44,97,96,-4
48,10,31,-4
45,73,64,-4
-14,95,48,-4
40,37,65,-4
46,21,71,-4
41,8,99,-4
3,82,13,-4
25,57,96,-4
-1,101,38,-4
-7,7,55,-4
-5,76,66,-4
-7,63,26,-4
-16,97,26,-4
31,72,47,-4
23,83,1,-4
1,79,29,-4
35,30,77,-4
-16,56,73,-4
34,58,16,-4
17,35,63,-4
1,32,78,-4
7,60,73,-4
11,77,47,-4
17,99,73,-4
-14,50,68,-4
-13,57,87,-4
42,77,26,-4
29,1,92,-4
-6,14,24,-4
37,100,80,-4
2,70,88,-4
51,1,54,-4
-1,24,96,-4
33,88,54,-4
35,97,95,-4
0,1,49,-4
51,4,88,-4
4,90,96,-4
36,12,11,-4
46,67,49,-4
39,69,0,-4
3,77,47,-4
11,17,96,-4
32,2,7,-4
44,85,95,-4
35,88,15,-4
36,57,4,-4
-4,6,34,-4
49,68,88,-4
33,78,9,-4
-12,68,62,-4
-7,93,57,-4
43,72,21,-4
15,47,79,-4
38,20,13,-4
0,50,81,-4
0,89,37,-4
17,68,3,-4
1,45,76,-4
37,101,17,-4
38,39,60,-4
38,44,79,-4
1,17,87,-4
46,66,22,-4
51,70,72,-4
44,87,19,-4
17,39,75,-4
-8,33,68,-4
-15,90,80,-4
32,62,37,-4
49,72,82,-4
19,61,54,-4
5,66,69,-4
39,28,15,-4
19,9,80,-4
